,Equity(0 [A]),Equity(1 [AAL]),Equity(3 [AAPL]),Equity(4 [ABBV]),Equity(6 [ABT]),Equity(7 [ACN]),Equity(8 [ADBE]),Equity(17 [AET]),Equity(19 [AGN]),Equity(20 [AIG]),Equity(30 [ALXN]),Equity(31 [AMAT]),Equity(35 [AMGN]),Equity(37 [AMT]),Equity(38 [AMZN]),Equity(41 [ANTM]),Equity(44 [APA]),Equity(45 [APC]),Equity(50 [ATVI]),Equity(52 [AVGO]),Equity(55 [AXP]),Equity(58 [BA]),Equity(59 [BAC]),Equity(60 [BAX]),Equity(62 [BBY]),Equity(66 [BIIB]),Equity(70 [BMY]),Equity(74 [C]),Equity(75 [CA]),Equity(78 [CAT]),Equity(82 [CBS]),Equity(85 [CELG]),Equity(90 [CHK]),Equity(92 [CHTR]),Equity(98 [CMCSA]),Equity(100 [CMG]),Equity(106 [COG]),Equity(109 [COP]),Equity(110 [COST]),Equity(113 [CRM]),Equity(114 [CSCO]),Equity(116 [CSX]),Equity(121 [CVS]),Equity(122 [CVX]),Equity(124 [D]),Equity(125 [DAL]),Equity(126 [DE]),Equity(132 [DIS]),Equity(133 [DISCA]),Equity(147 [EBAY]),Equity(154 [EMR]),Equity(155 [EOG]),Equity(160 [ESRX]),Equity(167 [EXC]),Equity(173 [FB]),Equity(175 [FCX]),Equity(176 [FDX]),Equity(188 [FOXA]),Equity(192 [GE]),Equity(194 [GILD]),Equity(197 [GM]),Equity(198 [GOOG]),Equity(199 [GOOGL]),Equity(204 [GS]),Equity(207 [HAL]),Equity(211 [HCA]),Equity(214 [HD]),Equity(215 [HES]),Equity(220 [HON]),Equity(230 [HUM]),Equity(231 [IBM]),Equity(235 [ILMN]),Equity(238 [INTC]),Equity(244 [ISRG]),Equity(251 [JNJ]),Equity(253 [JPM]),Equity(261 [KMI]),Equity(263 [KO]),Equity(264 [KORS]),Equity(265 [KR]),Equity(268 [L]),Equity(275 [LLY]),Equity(276 [LMT]),Equity(279 [LOW]),Equity(282 [LUV]),Equity(284 [LYB]),Equity(285 [M]),Equity(291 [MAT]),Equity(292 [MCD]),Equity(294 [MCK]),Equity(296 [MDLZ]),Equity(297 [MDT]),Equity(298 [MET]),Equity(299 [MGM]),Equity(305 [MO]),Equity(306 [MON]),Equity(307 [MOS]),Equity(308 [MPC]),Equity(309 [MRK]),Equity(312 [MSFT]),Equity(316 [MU]),Equity(317 [MYL]),Equity(322 [NEM]),Equity(323 [NFLX]),Equity(326 [NKE]),Equity(329 [NOV]),Equity(339 [O]),Equity(342 [ORCL]),Equity(344 [OXY]),Equity(351 [PEP]),Equity(352 [PFE]),Equity(361 [PM]),Equity(367 [PRGO]),Equity(370 [PSX]),Equity(374 [PXD]),Equity(375 [PYPL]),Equity(376 [QCOM]),Equity(381 [REGN]),Equity(395 [SBUX]),Equity(397 [SCHW]),Equity(402 [SLB]),Equity(417 [SWKS]),Equity(422 [T]),Equity(426 [TGT]),Equity(428 [TJX]),Equity(430 [TMO]),Equity(437 [TWX]),Equity(438 [TXN]),Equity(440 [UAA]),Equity(441 [UAL]),Equity(445 [UNH]),Equity(447 [UNP]),Equity(448 [UPS]),Equity(450 [USB]),Equity(451 [UTX]),Equity(452 [V]),Equity(455 [VIAB]),Equity(456 [VLO]),Equity(465 [WBA]),Equity(468 [WFC]),Equity(472 [WMB]),Equity(473 [WMT]),Equity(478 [WYNN]),Equity(483 [XOM])
2015-07-30 00:00:00+00:00,131.537,39.131,115.854,63.368,47.668,96.736,81.29,110.873,321.714,60.529,199.29,16.839,158.752,89.327,536.76,147.494,43.9,74.783,25.564,120.86,72.444,131.537,17.337,38.707,29.162,292.191,59.705,56.936,92.32,71.54,51.264,131.88,8.97,187.96,29.57,744.16,25.587,48.514,134.993,73.36,25.584,29.595,106.295,82.048,109.397,41.708,87.068,115.711,32.229,28.37,46.935,76.95,90.25,28.298,95.21,11.76,166.932,32.832,23.696,109.397,19.234,632.59,664.56,198.865,40.226,92.32,109.165,56.838,98.403,180.077,143.613,218.87,26.476,179.873,91.967,64.093,32.014,36.731,42.12,37.218,56.84,78.149,190.581,65.568,35.378,83.839,19.234,16.839,91.102,212.532,42.863,73.357,46.054,19.234,48.281,97.352,39.46,49.38,53.165,43.658,19.9,56.35,16.93,111.56,55.481,41.22,25.584,37.972,62.454,88.501,31.985,75.018,187.509,72.24,129.643,38.45,57.64,547.1,55.222,34.332,76.941,92.89,73.357,73.788,66.617,137.54,83.691,46.856,99.28,56.84,114.959,91.028,92.618,41.982,93.622,74.77,51.666,57.486,91.106,53.33,44.093,66.529,98.252,74.308
2015-07-31 00:00:00+00:00,132.603,38.966,114.841,63.232,47.593,97.16,81.99,109.726,323.944,60.144,197.44,16.637,163.283,89.478,536.15,146.903,43.314,72.558,25.299,118.483,72.387,132.603,17.098,38.775,29.317,293.831,60.798,56.53,92.369,71.796,51.524,131.25,8.66,185.86,29.594,742.23,25.725,46.902,134.993,73.3,25.693,29.426,105.853,78.035,109.36,42.001,88.055,115.682,33.02,28.12,46.727,75.628,90.07,28.692,94.01,11.671,167.078,33.266,23.678,109.36,19.204,625.61,657.5,196.821,39.75,92.369,109.7,55.594,98.095,178.498,144.532,219.3,26.513,177.723,92.308,63.62,31.658,37.201,41.99,37.447,56.39,78.121,191.163,66.044,35.271,83.554,19.204,16.637,91.736,215.67,42.731,73.46,45.17,19.204,48.441,96.284,39.561,50.049,53.565,43.49,18.51,55.99,16.813,114.31,55.583,40.023,25.693,38.25,61.404,88.245,32.281,75.141,188.263,72.587,126.48,38.7,57.623,553.66,55.099,34.03,76.296,91.844,73.46,73.716,66.808,137.945,83.313,46.613,99.33,56.39,115.76,90.926,93.495,42.121,93.232,73.752,52.253,59.07,91.191,53.073,43.677,66.363,97.412,70.906
2015-08-03 00:00:00+00:00,132.162,40.53,112.133,62.979,47.415,97.254,81.4,110.523,327.632,60.173,195.73,16.446,162.358,89.713,535.03,145.485,42.757,71.456,25.034,119.108,72.311,132.162,16.992,38.223,29.026,298.993,60.52,56.511,92.24,70.545,51.1,131.47,8.15,187.31,29.973,743.04,25.135,46.315,135.197,72.44,25.638,29.294,106.182,75.495,110.975,43.318,86.984,116.762,32.71,28.33,46.348,74.893,89.23,29.014,94.14,11.125,166.484,33.16,23.47,110.975,19.429,631.21,664.72,196.456,38.162,92.24,109.568,54.36,97.768,178.802,141.605,216.7,26.604,175.5,92.133,63.62,30.844,37.618,38.71,37.6,58.32,77.779,191.8,65.616,36.567,80.206,19.429,16.446,91.331,218.516,43.072,73.095,45.162,19.429,48.69,96.652,39.396,48.703,53.647,43.593,19.0,55.2,16.079,112.56,55.395,38.921,25.638,38.03,60.704,89.252,32.361,75.255,188.557,71.838,123.128,39.39,57.658,554.27,55.346,33.854,75.615,89.069,73.095,72.401,66.368,136.867,83.067,46.716,98.26,58.32,115.274,89.882,93.851,42.0,92.404,74.173,51.464,58.224,90.512,53.11,42.986,66.548,95.119,69.877
2015-08-04 00:00:00+00:00,132.024,41.531,108.535,63.178,47.424,97.452,82.06,111.883,323.797,58.475,197.15,16.129,161.628,90.428,531.9,145.218,42.832,72.509,25.181,116.902,72.063,132.024,17.021,38.997,29.017,304.523,60.057,56.54,93.392,69.943,50.936,131.08,8.0,191.5,29.751,748.09,25.095,46.464,134.565,71.89,25.34,29.04,103.49,75.151,110.297,43.905,86.696,117.311,32.86,28.41,44.822,75.187,89.31,28.388,94.06,10.966,165.782,33.112,23.497,110.297,21.289,629.25,661.28,196.917,37.667,93.392,110.168,54.218,97.694,178.734,140.615,214.31,26.678,175.583,91.931,63.555,30.762,37.899,38.54,36.798,58.95,77.696,193.406,66.044,36.957,81.533,21.289,16.129,91.074,217.958,43.176,72.879,45.324,21.289,48.922,96.747,40.52,47.778,53.329,44.272,19.01,54.67,16.059,121.15,55.848,38.617,25.34,37.982,60.381,89.582,32.325,75.404,186.735,71.455,124.545,38.95,56.781,580.94,55.983,34.352,75.79,85.392,72.879,72.095,66.56,136.205,82.944,46.483,99.35,58.95,115.226,89.184,93.75,42.131,92.042,73.684,50.969,58.017,90.285,53.028,42.662,66.612,94.647,69.08
2015-08-05 00:00:00+00:00,134.158,41.745,109.255,63.494,47.396,98.47,83.38,114.68,329.315,59.056,197.94,16.321,163.144,90.917,537.01,147.551,41.973,72.226,28.163,118.114,71.939,134.158,17.088,40.758,29.053,309.16,60.261,56.801,91.624,70.198,48.585,132.73,7.03,188.55,28.361,757.77,24.918,45.766,136.47,72.53,25.557,28.937,104.657,74.11,110.102,43.986,88.94,106.553,28.87,28.56,45.066,74.55,90.75,28.37,96.44,10.856,166.951,30.787,23.678,110.102,21.886,643.78,673.29,197.426,38.628,91.624,110.609,52.683,98.73,181.88,140.882,215.86,26.888,177.023,92.594,63.805,29.464,38.143,39.49,37.295,58.11,78.325,193.314,66.597,36.918,81.604,21.886,16.321,91.68,218.437,43.829,73.723,45.288,21.886,49.412,97.106,41.072,47.311,53.692,44.31,18.91,54.6,16.01,123.71,56.321,38.361,25.557,37.963,60.057,90.846,32.316,75.457,185.766,71.473,125.313,39.27,57.166,592.4,56.279,34.576,76.002,85.652,73.723,72.086,67.153,137.114,75.515,47.429,101.04,58.11,118.163,88.578,94.024,42.326,91.893,73.4,47.128,58.368,91.238,53.216,40.914,68.226,95.562,69.08
2015-08-06 00:00:00+00:00,133.112,41.084,109.491,62.537,47.246,97.15,82.19,113.058,312.518,59.113,189.73,16.149,156.875,92.535,529.46,145.161,44.013,74.315,28.163,116.713,71.378,133.112,17.031,40.565,28.245,291.822,58.853,56.182,90.75,70.728,50.339,128.05,8.189,187.25,27.863,749.6,25.007,46.846,136.052,70.43,25.503,28.626,101.759,75.133,106.985,43.739,89.014,104.644,29.875,28.16,44.912,76.108,89.29,28.602,95.12,11.134,165.304,28.81,23.615,106.985,21.524,642.68,670.15,196.84,38.856,90.75,109.259,53.521,98.786,180.881,140.633,209.66,26.787,174.69,91.258,63.36,29.875,37.962,43.77,36.951,57.51,76.448,193.157,65.997,36.84,80.304,21.524,16.149,91.267,213.539,44.322,72.542,45.288,21.524,49.501,96.558,41.128,47.742,53.083,43.416,18.72,55.4,16.02,126.45,55.534,38.57,25.503,37.656,60.722,90.809,31.73,75.343,184.384,72.715,127.977,38.85,56.235,582.47,54.581,34.302,77.006,82.783,72.542,71.636,66.493,135.365,74.9,46.865,98.19,57.51,116.371,87.395,93.559,42.121,91.995,72.029,40.427,59.142,88.455,53.105,40.39,67.557,95.024,69.904
2015-08-07 00:00:00+00:00,131.816,40.412,109.862,61.977,47.049,97.754,82.69,113.048,314.064,59.46,189.62,16.273,159.326,93.749,522.62,145.342,43.55,71.29,28.232,116.031,75.87,131.816,16.973,40.516,27.927,284.817,58.732,55.998,90.83,70.573,48.508,128.6,8.32,183.85,27.892,749.12,24.505,45.505,134.956,70.41,25.449,28.184,101.401,73.863,106.187,44.033,89.247,105.415,29.44,28.55,44.416,72.267,87.88,29.005,94.3,10.459,162.76,29.601,23.397,106.187,21.73,635.3,664.39,195.256,37.819,90.83,109.606,52.683,98.478,180.43,139.553,210.5,26.667,177.663,91.056,63.174,29.373,37.826,43.84,36.092,56.74,76.051,193.0,66.206,36.616,77.463,21.73,16.273,90.872,211.339,43.659,72.608,44.806,21.73,49.43,95.679,40.907,46.845,52.665,43.527,18.44,56.35,15.804,123.52,55.24,37.743,25.449,37.886,60.162,90.764,31.748,74.754,186.314,72.697,124.196,39.13,56.397,579.04,54.553,34.234,75.771,85.075,72.608,71.131,66.627,134.475,75.827,46.93,97.93,56.74,116.161,86.184,93.294,42.028,91.354,72.646,41.683,58.908,88.03,53.049,40.614,66.128,97.799,68.776
2015-08-10 00:00:00+00:00,135.0,40.597,113.857,62.51,47.565,99.129,83.62,113.728,314.905,60.023,190.43,16.867,157.744,94.539,524.0,145.056,45.76,73.876,28.261,120.509,77.336,135.0,17.251,40.671,28.409,290.292,59.177,56.801,90.8,73.193,49.317,131.23,8.63,184.82,28.19,744.24,25.43,46.772,135.875,71.27,25.846,28.448,102.229,75.751,108.172,44.005,90.448,107.006,29.55,28.66,45.165,74.726,88.77,28.772,94.15,11.572,165.109,29.572,23.805,108.172,22.121,633.73,663.14,197.685,39.588,90.8,110.234,55.057,100.196,182.586,141.019,211.77,27.368,177.42,91.921,63.954,29.702,37.745,45.29,35.825,57.15,77.197,194.56,66.244,36.82,81.408,22.121,16.867,91.304,212.512,43.943,72.739,45.981,22.121,49.626,97.512,41.717,48.758,53.065,44.077,18.82,57.53,16.598,123.03,55.65,38.855,25.846,38.202,62.349,90.754,31.901,75.44,190.017,75.344,126.879,39.05,56.513,581.0,53.666,34.615,77.789,87.645,72.739,71.122,67.143,135.622,77.748,48.572,98.75,57.15,116.79,87.097,94.472,42.876,92.525,72.813,43.104,62.132,88.662,53.483,41.522,66.341,98.614,70.495
2015-08-11 00:00:00+00:00,133.325,41.591,107.932,61.643,47.311,97.603,83.9,114.952,310.581,59.385,186.31,16.618,155.858,95.019,527.46,145.142,45.043,73.651,27.918,117.603,77.412,133.325,17.012,40.4,28.581,290.209,58.038,55.737,89.837,71.257,48.46,130.66,8.21,181.33,27.878,745.66,25.656,46.958,135.541,71.63,25.331,27.591,101.721,75.654,107.272,44.746,89.61,104.114,28.74,28.14,44.181,75.735,89.5,28.692,93.62,10.151,164.164,28.984,23.324,107.272,21.71,660.78,690.3,193.586,39.902,89.837,110.318,54.539,98.394,182.155,139.904,208.59,26.75,176.613,91.203,63.341,30.058,37.564,45.37,35.682,57.87,77.225,192.787,66.101,37.376,79.574,21.71,16.618,90.771,210.733,43.649,72.523,44.855,21.71,49.643,96.889,40.4,51.138,52.475,43.22,17.88,57.13,16.676,122.74,55.216,38.465,25.331,37.513,62.524,90.324,31.685,75.088,188.851,76.422,127.628,38.85,55.976,566.99,53.742,33.95,77.715,85.662,72.523,71.032,67.153,133.051,75.487,47.229,99.09,57.87,116.58,86.007,94.07,42.298,91.652,71.814,42.169,63.42,87.718,52.809,41.596,66.759,94.376,70.02
2015-08-12 00:00:00+00:00,131.825,41.415,109.596,62.094,47.03,97.782,83.82,113.932,308.938,59.338,191.01,16.58,157.763,94.05,525.91,142.333,46.478,76.218,28.114,119.042,77.088,131.825,16.753,39.491,28.79,291.942,57.788,55.031,90.254,72.061,48.344,131.03,8.02,181.06,28.172,745.98,26.591,48.02,136.47,71.04,25.223,27.77,101.947,76.544,107.866,44.271,87.189,103.14,28.93,28.01,44.741,78.312,89.0,29.505,94.19,10.181,161.123,29.013,23.461,107.866,21.602,659.56,691.47,193.039,40.625,90.254,110.318,55.98,98.553,182.42,140.489,207.36,27.202,176.426,90.927,62.422,30.936,37.364,44.44,36.173,57.41,77.539,192.714,65.673,37.688,79.591,21.602,16.58,90.284,210.4,44.057,72.523,44.203,21.602,49.652,97.569,40.123,52.914,52.929,43.527,18.19,55.36,17.763,120.51,54.541,38.94,25.223,37.618,64.492,90.104,31.91,75.237,182.249,76.988,130.122,38.19,56.003,579.25,53.77,33.081,78.148,86.557,72.523,71.149,67.249,133.18,75.619,47.667,97.77,57.41,115.57,86.482,93.915,41.823,92.321,72.108,42.215,63.204,88.105,52.357,42.537,67.362,92.403,71.195
2015-08-13 00:00:00+00:00,134.028,41.561,109.51,61.904,46.795,97.424,84.31,114.855,308.781,59.319,188.83,16.34,156.607,94.313,529.66,142.542,45.241,74.403,28.301,117.584,76.86,134.028,16.849,39.491,28.79,289.342,57.815,55.437,90.224,71.002,48.229,130.3,7.5,180.64,28.281,743.6,26.542,46.679,135.334,71.4,25.946,27.648,101.335,75.715,106.892,45.078,86.686,103.651,28.48,27.99,45.041,78.067,88.51,29.56,93.43,10.002,159.456,29.051,23.397,106.892,21.779,656.45,686.51,192.665,39.722,90.224,111.565,55.387,98.534,182.39,139.508,208.84,26.657,175.956,90.715,62.71,30.287,37.22,43.61,36.566,58.35,77.214,193.646,67.806,37.97,79.502,21.779,16.34,91.285,209.53,43.564,72.608,44.358,21.779,49.501,97.635,39.93,52.173,53.583,43.518,17.7,54.22,17.126,123.73,54.801,37.838,25.946,37.647,63.792,90.48,31.901,74.376,188.557,76.367,126.72,37.62,55.511,574.1,54.219,33.286,77.466,86.307,72.608,71.14,67.729,132.201,74.786,47.22,99.4,58.35,114.921,86.37,93.687,41.991,92.031,72.49,41.94,62.744,87.331,52.514,42.712,66.926,89.72,71.068
2015-08-14 00:00:00+00:00,134.287,41.766,110.281,62.004,47.161,97.48,86.12,117.196,307.656,60.266,186.58,15.947,155.808,95.094,531.52,142.171,44.391,74.413,28.134,115.472,77.003,134.287,16.925,39.568,29.634,288.144,58.427,55.689,90.77,71.668,47.429,129.24,7.49,179.82,27.92,748.34,26.552,46.371,136.097,72.99,26.244,27.864,101.335,75.839,107.263,45.249,87.841,103.304,28.31,28.26,45.215,78.312,88.26,29.857,94.42,9.962,160.636,29.196,23.66,107.263,22.004,657.12,689.37,193.894,39.94,90.77,112.249,55.66,99.057,182.831,140.12,208.07,26.796,176.623,91.019,63.026,31.036,37.355,43.37,36.7,58.53,78.032,195.649,68.663,38.35,77.57,22.004,15.947,91.194,210.498,44.014,72.701,44.676,22.004,49.67,97.494,39.875,50.955,53.765,43.77,16.95,54.36,16.989,123.39,55.168,37.572,26.244,37.742,64.203,90.883,31.865,74.025,191.986,75.65,127.288,38.14,55.403,576.3,54.457,33.55,77.254,85.787,72.701,71.465,67.757,133.486,74.029,47.229,100.25,58.53,115.398,86.407,94.505,42.485,92.33,72.775,40.033,61.34,86.916,52.92,43.469,67.177,87.397,70.806
2015-08-17 00:00:00+00:00,133.686,42.808,111.422,62.654,47.302,97.509,86.77,119.507,314.259,60.313,191.22,16.321,157.731,95.442,535.22,144.647,45.194,74.696,28.742,118.843,77.088,133.686,16.992,39.433,29.398,291.343,58.788,55.863,90.691,71.714,48.209,131.21,7.57,186.98,28.646,754.03,26.355,46.175,136.097,74.04,26.059,27.921,102.342,74.348,108.024,45.591,87.692,105.126,29.32,28.29,45.889,78.391,89.12,30.155,93.93,10.171,160.792,29.447,23.778,108.024,22.16,660.87,694.11,194.421,39.274,90.691,112.202,55.377,99.244,186.007,140.624,207.91,26.851,177.683,91.995,63.193,31.402,37.446,43.52,36.987,59.6,77.623,196.627,69.015,39.412,77.757,22.16,16.321,92.47,211.485,43.744,73.788,44.464,22.16,49.59,97.758,40.372,51.44,54.246,44.068,17.22,55.49,17.479,125.36,55.467,37.534,26.059,38.039,64.501,91.46,32.028,74.06,193.024,76.349,126.839,38.73,55.546,576.76,55.068,33.266,76.923,87.549,73.788,71.636,68.727,134.761,75.136,47.471,100.74,59.6,118.068,86.407,94.662,42.531,92.948,72.961,40.482,62.78,87.822,52.939,45.691,66.741,87.15,71.177
2015-08-18 00:00:00+00:00,133.834,42.496,110.794,62.193,47.358,97.867,86.45,120.644,313.33,59.76,187.42,15.938,155.808,94.539,535.02,145.98,45.401,74.793,28.664,115.737,77.317,133.834,16.916,39.268,29.435,287.702,59.538,55.65,89.857,71.97,47.554,130.199,7.76,188.81,28.304,745.92,26.198,46.129,135.669,72.58,25.539,27.864,102.079,74.536,108.618,44.993,87.44,103.092,29.05,27.77,45.68,78.783,89.87,30.327,95.17,9.853,161.464,29.119,23.651,108.618,22.004,656.13,688.73,193.087,39.008,89.857,115.108,55.782,99.662,186.772,140.354,207.0,26.694,176.566,91.535,63.323,31.018,37.401,42.88,36.939,58.51,77.548,196.304,69.529,39.232,76.742,22.004,15.938,92.562,210.723,43.697,73.179,44.284,22.004,49.171,97.153,40.16,51.081,54.201,44.31,16.379,55.75,17.175,124.05,55.39,37.743,25.539,38.145,64.544,91.377,32.046,73.814,191.535,76.523,128.745,37.99,54.875,569.67,55.153,33.149,76.6,82.514,73.179,72.833,73.689,133.783,74.767,46.548,100.36,58.51,119.67,86.444,94.533,42.625,92.994,73.02,39.639,62.555,87.102,53.114,44.826,64.485,86.192,70.391
2015-08-19 00:00:00+00:00,132.094,42.399,109.377,61.95,46.795,96.934,85.48,118.672,311.921,59.019,184.96,15.851,154.74,94.454,532.92,144.694,43.267,70.636,28.428,114.989,77.041,132.094,16.696,38.833,29.262,291.103,59.39,55.118,89.201,70.682,46.754,129.06,7.34,188.2,28.413,745.28,25.41,44.424,135.24,72.04,25.132,27.206,100.479,72.276,107.829,44.727,85.643,102.62,28.78,27.43,45.333,75.51,89.79,30.85,95.31,9.664,160.772,28.897,23.343,107.829,21.602,660.9,694.04,192.867,37.382,89.201,115.071,53.446,98.564,185.664,138.491,205.65,26.187,175.54,91.479,62.756,30.689,36.93,43.18,35.752,58.23,77.902,195.021,70.815,39.486,75.629,21.602,15.851,92.875,210.723,42.807,72.598,43.754,21.602,48.824,96.719,39.22,50.179,54.201,43.691,15.9,55.09,17.557,122.06,55.457,37.135,25.132,37.857,63.119,90.663,31.82,73.568,191.437,74.271,124.724,37.19,54.75,568.91,54.924,32.348,74.316,83.987,72.598,73.35,71.856,132.211,73.641,45.886,100.06,58.23,117.496,85.867,94.119,42.261,91.872,72.951,39.538,61.115,86.6,52.671,44.118,63.641,85.576,68.882
2015-08-20 00:00:00+00:00,126.818,40.889,107.133,60.947,45.565,94.201,82.69,115.127,300.701,57.884,178.62,15.407,149.705,92.996,515.78,140.799,42.086,69.338,27.447,108.911,74.956,126.818,15.988,38.32,28.536,285.646,58.084,53.503,86.45,69.769,44.355,124.96,7.15,182.74,27.678,735.15,24.466,43.79,133.88,67.82,24.445,26.679,99.782,70.784,104.284,43.425,84.405,96.421,27.32,26.52,44.732,75.177,88.13,30.507,90.56,9.645,156.386,27.682,22.853,104.284,20.829,646.83,679.48,188.836,35.86,86.45,112.99,52.513,96.312,182.42,137.34,200.43,25.42,171.406,91.0,61.215,29.875,36.721,42.16,35.101,56.59,81.212,193.037,69.682,38.129,74.72,20.829,15.407,91.644,205.814,41.661,71.68,42.351,20.829,48.753,94.64,38.216,49.065,51.739,42.8,14.74,53.03,18.164,112.49,54.174,36.499,24.445,36.995,61.64,89.738,31.171,72.988,188.714,73.104,122.719,35.98,53.828,546.65,53.227,31.458,73.183,79.375,71.68,73.16,71.337,130.837,69.932,44.235,96.65,56.59,114.225,83.221,92.96,41.087,89.636,72.51,37.053,60.556,85.046,51.803,42.196,63.511,81.148,67.382
2015-08-21 00:00:00+00:00,121.904,38.717,100.58,59.52,44.251,91.525,78.87,112.193,292.073,56.027,173.81,14.925,144.168,90.973,494.47,139.619,40.83,67.122,26.702,105.521,73.31,121.904,15.395,37.034,27.401,272.502,56.565,51.83,85.656,68.482,43.449,119.05,6.87,177.53,26.924,720.01,24.003,42.29,129.483,69.15,23.93,25.757,96.196,67.676,97.734,41.421,77.552,95.283,27.1,25.77,43.72,73.345,84.81,29.785,86.06,9.515,152.078,26.949,22.308,97.734,20.154,612.48,644.03,180.188,33.948,85.656,108.884,51.807,92.783,178.146,133.912,199.95,24.524,168.946,88.716,59.043,29.053,35.798,40.08,33.427,55.09,78.609,188.929,67.711,37.006,72.156,20.154,14.925,89.228,198.031,40.904,69.599,40.425,20.154,48.049,92.107,36.797,44.544,50.667,40.373,14.53,51.5,17.763,103.96,51.555,35.349,23.93,35.961,60.582,88.153,30.259,71.143,183.062,69.62,118.678,34.25,51.555,527.18,50.394,30.227,71.395,76.13,69.599,71.11,68.669,126.506,68.796,42.864,90.03,55.09,110.878,80.547,91.203,39.857,87.007,69.804,36.549,55.054,81.105,49.819,41.322,61.757,77.535,65.177
2015-08-24 00:00:00+00:00,117.72,36.643,98.07,57.307,41.03,87.322,74.27,107.337,285.47,53.41,166.85,14.559,137.154,86.495,463.37,133.962,38.242,63.97,25.662,104.092,71.045,117.72,14.621,35.96,26.575,256.565,54.323,48.678,83.729,66.491,42.35,113.38,6.61,171.5,25.801,704.25,21.651,39.998,123.875,65.17,22.773,24.713,94.314,64.424,93.396,40.043,75.206,91.929,26.05,24.93,42.261,67.858,81.81,29.46,82.09,8.621,144.612,25.714,21.655,93.396,19.126,589.61,618.11,172.241,31.922,83.729,105.491,48.029,89.405,171.725,129.072,191.77,24.238,163.603,86.172,55.933,27.673,34.756,38.06,32.317,52.33,75.075,182.265,65.045,36.323,69.458,19.126,14.559,85.314,193.406,39.729,66.451,38.671,19.126,46.445,88.403,35.231,42.187,49.05,39.07,14.44,49.81,16.539,96.88,50.107,35.387,22.773,34.553,57.494,84.105,28.987,68.824,174.844,65.87,110.876,33.75,49.47,504.58,48.01,28.878,68.051,77.516,66.451,68.28,66.635,120.288,66.061,41.866,85.44,52.33,105.3,77.015,87.863,37.966,85.005,67.029,34.973,52.695,77.941,47.308,38.9,59.353,72.519,62.095
2015-08-25 00:00:00+00:00,116.147,36.526,98.659,54.832,40.279,86.823,74.57,107.327,284.306,53.128,165.44,14.308,134.878,84.209,466.37,131.544,36.74,62.448,25.681,102.738,69.969,116.147,14.592,35.766,29.916,259.695,53.61,48.233,82.537,65.797,41.695,112.7,6.03,171.29,25.535,695.39,20.962,39.309,123.633,65.18,22.257,23.81,94.116,62.548,95.163,39.302,73.641,92.44,25.82,25.23,41.167,66.976,80.92,27.439,83.0,8.184,141.386,25.781,21.111,95.163,18.803,582.06,612.47,171.051,31.836,82.537,104.019,47.049,88.139,171.999,126.814,189.64,23.887,164.82,84.232,55.617,27.353,34.403,39.39,32.211,52.1,72.778,183.668,63.788,35.649,69.881,18.803,14.308,83.789,184.254,39.114,65.486,38.01,18.803,46.16,84.5,34.614,40.3,46.488,37.935,14.27,49.11,15.834,101.52,49.943,35.482,22.257,33.95,57.512,82.099,28.275,67.99,174.354,64.849,106.995,32.7,48.217,499.02,48.725,28.145,66.808,77.565,65.486,67.064,66.078,118.686,65.948,40.588,87.02,52.1,104.871,75.059,86.897,37.044,83.069,65.666,35.367,51.876,76.738,46.172,37.177,58.564,71.789,62.086
2015-08-26 00:00:00+00:00,119.71,37.841,104.318,57.027,41.293,89.556,77.33,112.106,299.322,55.492,173.54,14.694,143.044,86.11,500.77,135.372,37.335,63.59,26.77,110.019,71.978,119.71,15.357,36.443,32.004,274.908,55.602,50.554,86.351,67.45,42.736,119.23,6.34,177.6,26.27,707.64,21.326,40.445,128.71,68.52,23.216,24.807,96.817,65.29,99.246,41.516,75.634,95.659,26.52,26.17,42.307,69.553,84.1,28.377,87.19,7.866,144.67,26.37,21.782,99.246,19.194,628.62,659.74,176.982,32.749,86.351,108.668,48.255,91.798,177.165,131.978,195.7,25.208,169.483,88.298,58.402,28.139,35.073,41.07,33.57,53.95,75.419,186.566,65.463,36.499,72.74,19.194,14.694,87.409,193.494,39.957,67.697,39.805,19.194,47.399,91.739,35.858,41.911,49.44,40.035,14.42,51.13,15.481,110.13,52.466,37.078,23.216,35.348,58.736,84.71,29.258,70.063,180.119,67.377,108.611,33.17,50.705,535.47,51.462,29.064,64.569,82.947,67.697,69.695,67.959,123.837,67.822,42.351,90.76,53.95,108.189,78.357,88.894,38.581,85.651,69.313,35.394,52.992,80.916,48.277,38.009,60.169,70.443,65.511
